reason,customer_npi,customer_id,clinic_id,vendor,integration_type,result_enabled,msh06_receiving_facility,clinic_name,updated_at,id,collision_key,rows_in_key,distinct_customers,distinct_vendors
multi_customer,1790233351,17077,60956,MDHQ(Cerbo),FULL_INTEGRATION,1,17077,FRANCIENNE GRANTSARIS_NPI,2026-05-14 21:40:37,cmjxaqnzy00gh0xfqz9pv7atz,1790233351|60956,2,2,1
multi_customer,1790233351,18326,60956,MDHQ(Cerbo),FULL_INTEGRATION,1,18326,FG Aesthetics and Medicine,2026-05-14 21:40:37,cmjxap0y600170xfq51bzx828,1790233351|60956,2,2,1
same_customer_duplicate_rows,1790296127,6118,128773,Practice Fusion,FULL_INTEGRATION,1,6118,Greenhouse Natural Medicine,2026-05-14 21:40:37,cmj98e57o00010xmuqw4ufo8r,1790296127|128773,2,1,1
same_customer_duplicate_rows,1790296127,6118,128773,Practice Fusion,FULL_INTEGRATION,1,6118,Greenhouse Natural Medicine,2026-05-14 21:40:37,cmjxaponf007d0xfql55oukmb,1790296127|128773,2,1,1
same_customer_duplicate_rows,1790789659,6711,8885,Practice Fusion,FULL_INTEGRATION,1,1790789659,Vitruvian Health,2026-05-14 21:40:37,cmj98e7um001j0xmu3hhgyoaq,1790789659|8885,2,1,1
same_customer_duplicate_rows,1790789659,6711,8885,Practice Fusion,FULL_INTEGRATION,1,1790789659,Vitruvian Health,2026-05-14 21:40:37,cmjxapugh008v0xfqz4jib1sd,1790789659|8885,2,1,1
same_customer_duplicate_rows,1790909737,5973,48899,MDHQ(Cerbo),FULL_INTEGRATION,1,5973,Nancy O'Hara MD and Lindsay Wells ND,2026-05-14 21:40:37,cmjxap9bv003d0xfqzhi8w74g,1790909737|48899,2,1,1
same_customer_duplicate_rows,1790909737,5973,48899,MDHQ(Cerbo),FULL_INTEGRATION,1,5973,Nancy O'Hara MD and Lindsay Wells ND,2026-05-14 21:40:37,cmj99ikii000v0xf1nx2qq9x5,1790909737|48899,2,1,1
same_customer_duplicate_rows,1821312489,6902,56054,Practice Fusion,FULL_INTEGRATION,1,1439,Balanced Well-Being Healthcare,2026-05-14 21:40:37,cmj98e5iq00070xmuos898knw,1821312489|56054,2,1,1
same_customer_duplicate_rows,1821312489,6902,56054,Practice Fusion,FULL_INTEGRATION,1,1439,Balanced Well-Being Healthcare,2026-05-14 21:40:37,cmjxappah007j0xfqkhvahode,1821312489|56054,2,1,1
same_customer_duplicate_rows,1821537689,5645,48446,POWER2PRACTICE,FULL_INTEGRATION,1,5645,Vitality Family Health,2026-05-14 21:40:37,cmj99oyv000230xj13mot5d9r,1821537689|48446,2,1,1
same_customer_duplicate_rows,1821537689,5645,48446,POWER2PRACTICE,FULL_INTEGRATION,1,5645,Vitality Family Health,2026-05-14 21:40:37,cmjxaqe3500dx0xfqwn56npcu,1821537689|48446,2,1,1
same_customer_duplicate_rows,1831318559,2895,45311,MDHQ(Cerbo),FULL_INTEGRATION,1,2895,Carpathia Collaborative,2026-05-14 21:40:37,cmjxap6qz002p0xfq1hhisyt6,1831318559|45311,2,1,1
same_customer_duplicate_rows,1831318559,2895,45311,MDHQ(Cerbo),FULL_INTEGRATION,1,2895,Carpathia Collaborative,2026-05-14 21:40:37,cmj99ijb300070xf1ju6oo6qa,1831318559|45311,2,1,1
same_customer_duplicate_rows,1841329067,4276,124202,Practice Fusion,FULL_INTEGRATION,1,4276,Northern Sun Family Healthcare,2026-05-14 21:40:37,cmj98e6df000p0xmuzadq1dye,1841329067|124202,2,1,1
same_customer_duplicate_rows,1841329067,4276,124202,Practice Fusion,FULL_INTEGRATION,1,4276,Northern Sun Family Healthcare,2026-05-14 21:40:37,cmjxapr7j00810xfq4dphd8q3,1841329067|124202,2,1,1
same_customer_duplicate_rows,1841407368,10823,80443,MDHQ(Cerbo),FULL_INTEGRATION,1,10818,Parsley Health Virtual/Complete Care Anywhere,2026-05-14 21:40:37,cmjxaq27p00av0xfqzbmnbihw,1841407368|80443,2,1,1
same_customer_duplicate_rows,1841407368,10823,80443,MDHQ(Cerbo),FULL_INTEGRATION,1,10818,Parsley Health Virtual/Complete Care Anywhere,2026-05-14 21:40:37,cmj98pbej000v0xt5gm3aeve9,1841407368|80443,2,1,1
same_customer_duplicate_rows,1851374961,7270,9899,Practice Fusion,FULL_INTEGRATION,1,7270,New Horizons Integrative Medicine,2026-05-14 21:40:37,cmj98e5su000d0xmu6furtuuo,1851374961|9899,2,1,1
same_customer_duplicate_rows,1851374961,7270,9899,Practice Fusion,FULL_INTEGRATION,1,7270,New Horizons Integrative Medicine,2026-05-14 21:40:37,cmjxappxm007p0xfquxlmlwz8,1851374961|9899,2,1,1
same_customer_duplicate_rows,1851730147,7196,5744,MDHQ(Cerbo),FULL_INTEGRATION,1,7196,Be Well Family Care,2026-05-14 21:40:37,cmjxape16004l0xfq4xejuglv,1851730147|5744,2,1,1
same_customer_duplicate_rows,1851730147,7196,5744,MDHQ(Cerbo),FULL_INTEGRATION,1,7196,Be Well Family Care,2026-05-14 21:40:37,cmj99ims100230xf1e8xghnii,1851730147|5744,2,1,1
multi_customer,1861455032,11740,17147,,ORDER_ONLY,0,,Parsley Health (4),2026-06-11 23:53:05,cmqa5kvkq002b0x96t6iutbxx,1861455032|17147,2,2,1
multi_customer,1861455032,14944,17147,,ORDER_ONLY,0,,Parsley Health Virtual/Complete Care Anywhere,2026-06-11 23:53:05,cmqa5kvkr003h0x963kzl1zrq,1861455032|17147,2,2,1
same_customer_duplicate_rows,1861471534,6981,84691,Practice Fusion,FULL_INTEGRATION,1,6981,Innovative Health & Longevity,2026-05-14 21:40:37,cmjxapt4r008j0xfqmvwkjm5r,1861471534|84691,2,1,1
same_customer_duplicate_rows,1861471534,6981,84691,Practice Fusion,FULL_INTEGRATION,1,6981,Innovative Health & Longevity,2026-05-14 21:40:37,cmj98e79900170xmu4n0siwsh,1861471534|84691,2,1,1
same_customer_duplicate_rows,1871500744,3085,77482,Practice Fusion,FULL_INTEGRATION,1,3085,Holistic Harmony Med Spa,2026-05-14 21:40:37,cmj98e84i001p0xmua24apcmf,1871500744|77482,2,1,1
same_customer_duplicate_rows,1871500744,3085,77482,Practice Fusion,FULL_INTEGRATION,1,3085,Holistic Harmony Med Spa,2026-05-14 21:40:37,cmjxapv3e00910xfqfna7wq3r,1871500744|77482,2,1,1
same_customer_duplicate_rows,1902898984,1132,71695,ATHENA,FULL_INTEGRATION,1,1132,East West Family Health dba RMP Family Health,2026-05-14 21:40:37,cmj99ox3s00130xj18i3n4x1l,1902898984|71695,2,1,1
same_customer_duplicate_rows,1902898984,1132,71695,ATHENA,FULL_INTEGRATION,1,1132,East West Family Health dba RMP Family Health,2026-05-14 21:40:37,cmjxaq9ft00cp0xfqxfg8j46e,1902898984|71695,2,1,1
same_customer_duplicate_rows,1902959489,5023,78700,MDHQ(Cerbo),FULL_INTEGRATION,1,5023,Creative Healing Solutions,2026-05-14 21:40:37,cmj99ilfz001d0xf100nrlp7w,1902959489|78700,2,1,1
same_customer_duplicate_rows,1902959489,5023,78700,MDHQ(Cerbo),FULL_INTEGRATION,1,5023,Creative Healing Solutions,2026-05-14 21:40:37,cmjxapb8t003v0xfqvhoq13ou,1902959489|78700,2,1,1
same_customer_duplicate_rows,1909112015,9087,13505,MDHQ(Cerbo),FULL_INTEGRATION,1,9075,Turnpaugh Health and Wellness Center,2026-05-14 21:40:37,cmjxaq6tq00c10xfqtvh8ty37,1909112015|13505,2,1,1
same_customer_duplicate_rows,1909112015,9087,13505,MDHQ(Cerbo),FULL_INTEGRATION,1,9075,Turnpaugh Health and Wellness Center,2026-05-14 21:40:37,cmj99ow2l000j0xj1vqddj5pt,1909112015|13505,2,1,1
same_customer_duplicate_rows,1912035221,9080,13505,MDHQ(Cerbo),FULL_INTEGRATION,1,9075,Turnpaugh Health and Wellness Center,2026-05-14 21:40:37,cmjxaq5ik00bp0xfqbtmfq2f9,1912035221|13505,2,1,1
same_customer_duplicate_rows,1912035221,9080,13505,MDHQ(Cerbo),FULL_INTEGRATION,1,9075,Turnpaugh Health and Wellness Center,2026-05-14 21:40:37,cmj99ovhj00070xj1be523zpk,1912035221|13505,2,1,1
same_customer_duplicate_rows,1912192493,5644,48446,POWER2PRACTICE,FULL_INTEGRATION,1,5644,Vitality Family Health,2026-05-14 21:40:37,cmj99p0cb002x0xj1bxc5iqna,1912192493|48446,2,1,1
same_customer_duplicate_rows,1912192493,5644,48446,POWER2PRACTICE,FULL_INTEGRATION,1,5644,Vitality Family Health,2026-05-14 21:40:37,cmjxaqh9n00er0xfq5skmgrvs,1912192493|48446,2,1,1
same_customer_duplicate_rows,1912407388,10063,49109,Practice Fusion,FULL_INTEGRATION,1,10063,Greenhouse Natural Medicine,2026-05-14 21:40:37,cmjxaptkd008n0xfq52jxdhay,1912407388|49109,2,1,1
same_customer_duplicate_rows,1912407388,10063,49109,Practice Fusion,FULL_INTEGRATION,1,10063,Greenhouse Natural Medicine,2026-05-14 21:40:37,cmj98e7h5001b0xmu1llimotn,1912407388|49109,2,1,1
same_customer_duplicate_rows,1952358947,9081,13505,MDHQ(Cerbo),FULL_INTEGRATION,1,9075,Turnpaugh Health and Wellness Center,2026-05-14 21:40:37,cmj99ovl100090xj17o95kf4a,1952358947|13505,2,1,1
same_customer_duplicate_rows,1952358947,9081,13505,MDHQ(Cerbo),FULL_INTEGRATION,1,9075,Turnpaugh Health and Wellness Center,2026-05-14 21:40:37,cmjxaq5q200br0xfqwz1fbucu,1952358947|13505,2,1,1
same_customer_duplicate_rows,1952728545,4315,4376,MDHQ(Cerbo),FULL_INTEGRATION,1,4315,The Wellness Institute of Dallas,2026-05-14 21:40:37,cmj99ikbh000r0xf1tedmf4i4,1952728545|4376,2,1,1
same_customer_duplicate_rows,1952728545,4315,4376,MDHQ(Cerbo),FULL_INTEGRATION,1,4315,The Wellness Institute of Dallas,2026-05-14 21:40:37,cmjxap8wk00390xfqvqb7z12v,1952728545|4376,2,1,1
same_customer_duplicate_rows,1972687895,9079,13505,MDHQ(Cerbo),FULL_INTEGRATION,1,9075,Turnpaugh Health and Wellness Center,2026-05-14 21:40:37,cmjxaq5as00bn0xfq11no7s1h,1972687895|13505,2,1,1
same_customer_duplicate_rows,1972687895,9079,13505,MDHQ(Cerbo),FULL_INTEGRATION,1,9075,Turnpaugh Health and Wellness Center,2026-05-14 21:40:37,cmj99ove300050xj1e1kx4s3h,1972687895|13505,2,1,1
same_customer_duplicate_rows,1972758464,7229,9797,Practice Fusion,FULL_INTEGRATION,1,7229,Garabedian Medical Clinic,2026-05-14 21:40:37,cmjxaps2300890xfquki7dx86,1972758464|9797,2,1,1
same_customer_duplicate_rows,1972758464,7229,9797,Practice Fusion,FULL_INTEGRATION,1,7229,Garabedian Medical Clinic,2026-05-14 21:40:37,cmj98e6r0000x0xmucxqi076w,1972758464|9797,2,1,1
same_customer_duplicate_rows,1982691671,2433,76840,POWER2PRACTICE,FULL_INTEGRATION,1,2433,The Natural Path to Wellness,2026-05-14 21:40:37,cmj99oz5v00290xj1549e0yhb,1982691671|76840,2,1,1
same_customer_duplicate_rows,1982691671,2433,76840,POWER2PRACTICE,FULL_INTEGRATION,1,2433,The Natural Path to Wellness,2026-05-14 21:40:37,cmjxaqeq000e30xfq59dl31zh,1982691671|76840,2,1,1
same_customer_duplicate_rows,1982849287,8143,11597,MDHQ(Cerbo),FULL_INTEGRATION,1,8143,New England Center for Health LLC,2026-05-14 21:40:37,cmjxapcqh00490xfqj0iemvl7,1982849287|11597,2,1,1
same_customer_duplicate_rows,1982849287,8143,11597,MDHQ(Cerbo),FULL_INTEGRATION,1,8143,New England Center for Health LLC,2026-05-14 21:40:37,cmj99im5t001r0xf1kdjc1y4r,1982849287|11597,2,1,1
same_customer_duplicate_rows,1982988218,7731,10805,Practice Fusion,FULL_INTEGRATION,1,7731,Nova Wellness Center,2026-05-14 21:40:37,cmj98e6a1000n0xmu9u0ede6i,1982988218|10805,2,1,1
same_customer_duplicate_rows,1982988218,7731,10805,Practice Fusion,FULL_INTEGRATION,1,7731,Nova Wellness Center,2026-05-14 21:40:37,cmjxapr00007z0xfqz8h5pnok,1982988218|10805,2,1,1
same_customer_duplicate_rows,1992016737,10825,17147,MDHQ(Cerbo),FULL_INTEGRATION,1,10818,Parsley Health Virtual/Complete Care Anywhere,2026-05-14 21:40:37,cmj98pbld000z0xt5nefetxyg,1992016737|17147,2,1,1
same_customer_duplicate_rows,1992016737,10825,17147,MDHQ(Cerbo),FULL_INTEGRATION,1,10818,Parsley Health Virtual/Complete Care Anywhere,2026-05-14 21:40:37,cmjxaq2qe00az0xfq627ql2gm,1992016737|17147,2,1,1
