action,key,npi,id,customer_id,clinic_id,integration_type,vendor,result_enabled,sftp_result_path,own_rtr,own_rtr_last,cust_rtr,keep_id,keep_customer_id,clinic_name,created_at,updated_at
DISABLE,1457367385|5183,1457367385,cmjxapaln003p0xfqh3fy20ez,4756,5183,FULL_INTEGRATION,MDHQ,1,/hormonal-balance/results/,2,2026-04-24 23:00:23.817,12,cmj99il4s00170xf1s62l5lwz,4756,Institute For Hormonal Balance,2025-06-06 21:11:45,2026-05-14 21:40:37
DISABLE,1629190004|43976,1629190004,cmjxapatm003r0xfqlfjzolfy,1999,43976,FULL_INTEGRATION,MDHQ,1,/markstengler/results/,13,2026-05-14 06:36:08.150,81,cmj99il8m00190xf11b4p17sq,1999,Stengler Center for Integrative Medicine,2025-06-06 21:13:24,2026-05-14 21:40:37
DELETE,1003071804|86386,1003071804,cmj99ilcd001b0xf1pvg790jn,6880,86386,FULL_INTEGRATION,MDHQ,1,/newbeginnings/results/,0,,0,cmjxapb17003t0xfqpsgh1h74,6880,New Beginnings Functional Medicine Clinic,2025-12-17 00:17:34,2026-05-14 21:40:37
DISABLE,1902959489|78700,1902959489,cmjxapb8t003v0xfqvhoq13ou,5023,78700,FULL_INTEGRATION,MDHQ,1,/creative-healing-solutions/results/,9,2026-05-13 15:37:30.279,34,cmj99ilfz001d0xf100nrlp7w,5023,Creative Healing Solutions,2025-06-06 21:15:36,2026-05-14 21:40:37
DELETE,1083692719|79705,1083692719,cmj99iljk001f0xf15ogk4w4u,5880,79705,FULL_INTEGRATION,MDHQ,1,/clear-path-wellness/results/,0,,0,cmjxapbgb003x0xfqgoiz0dxl,5880,Clear Path Wellness,2025-12-17 00:17:34,2026-05-14 21:40:37
DISABLE,1285851535|134404,1285851535,cmjxapbo6003z0xfq61xq71q2,4274,134404,FULL_INTEGRATION,MDHQ,1,/todayshealth/results/,1,2026-04-08 20:37:17.285,5,cmj99iln3001h0xf14odsqgky,4274,Today's Integrative Health,2025-06-06 21:19:17,2026-05-14 21:40:37
DELETE,1306066915|10100,1306066915,cmj99ilql001j0xf14ytg6xz1,7369,10100,FULL_INTEGRATION,MDHQ,1,/rootfunctionalmedicine/results/,0,,0,cmjxapbvx00410xfqisypvdfi,7369,Erica Armstrong MD,2025-12-17 00:17:35,2026-05-14 21:40:37
DISABLE,1215067392|134410,1215067392,cmjxapc3f00430xfq5vsayebj,4769,134410,FULL_INTEGRATION,MDHQ,1,/kathleenthomsen/results/,40,2026-05-14 06:38:28.036,203,cmj99ilub001l0xf15r0dagdp,4769,"Kathleen Thomsen MD, MPH Inc",2025-06-06 21:22:00,2026-05-14 21:40:37
DELETE,1982849287|11597,1982849287,cmj99im5t001r0xf1kdjc1y4r,8143,11597,FULL_INTEGRATION,MDHQ,1,/nancyohara/results/,0,,0,cmjxapcqh00490xfqj0iemvl7,8143,New England Center for Health LLC,2025-12-17 00:17:35,2026-05-14 21:40:37
DISABLE,1255394334|132841,1255394334,cmj99im9m001t0xf1lvjlluda,8102,132841,FULL_INTEGRATION,MDHQ,1,/fsimemr/results/,16,2026-08-10 01:35:41.058,63,cmjxapcyt004b0xfq8osgwhrr,8102,Full Spectrum Integrative Medicine,2025-12-17 00:17:35,2026-05-14 21:40:37
DELETE,1154594133|5744,1154594133,cmj99imgx001x0xf10ehjyrfj,5086,5744,FULL_INTEGRATION,MDHQ,1,/bewellemr/results/,0,,0,cmjxapdeg004f0xfq0pt6p1ns,5086,Be Well Family Care,2025-12-17 00:17:36,2026-05-14 21:40:37
DELETE,1437118866|5744,1437118866,cmj99imkg001z0xf1i0hzhxn6,5087,5744,FULL_INTEGRATION,MDHQ,1,/bewellemr/results/,0,,0,cmjxapdm0004h0xfqc24quczm,5087,Be Well Family Care,2025-12-17 00:17:36,2026-05-14 21:40:37
DELETE,1619947710|5744,1619947710,cmj99imo300210xf1a6kfsj8k,7195,5744,FULL_INTEGRATION,MDHQ,1,/bewellemr/results/,0,,0,cmjxapdth004j0xfq2auxouhl,7195,Be Well Family Care,2025-12-17 00:17:36,2026-05-14 21:40:37
DELETE,1851730147|5744,1851730147,cmj99ims100230xf1e8xghnii,7196,5744,FULL_INTEGRATION,MDHQ,1,/bewellemr/results/,0,,0,cmjxape16004l0xfq4xejuglv,7196,Be Well Family Care,2025-12-17 00:17:36,2026-05-14 21:40:37
DELETE,1326487596|5744,1326487596,cmj99imvt00250xf1l1f5hrj7,7197,5744,FULL_INTEGRATION,MDHQ,1,/bewellemr/results/,0,,0,cmjxape8u004n0xfqdkfwwpme,7197,Be Well Family Care,2025-12-17 00:17:36,2026-05-14 21:40:37
DISABLE,1063719011|1850,1063719011,cmjxaq4nt00bh0xfqz57g0r0n,2180,1850,FULL_INTEGRATION,MDHQ,1,/livingwelldallas/results/,8,2026-05-14 06:50:08.725,40,cmj99imz700270xf15eqoan2i,2180,Living Well Dallas,2025-06-24 19:34:56,2026-05-14 21:40:37
DISABLE,1659367662|13505,1659367662,cmjxaq4vg00bj0xfqzjqy9lkp,9075,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,39,2026-05-14 07:14:17.308,161,cmj99ov5m00010xj1cice3qro,9075,Turnpaugh Health and Wellness Center,2025-06-24 19:34:56,2026-05-14 21:40:37
DISABLE,1194819227|13505,1194819227,cmjxaq53000bl0xfq0oarlceh,9077,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,2,2026-04-28 07:11:10.568,25,cmj99ova800030xj1u5k2vdtd,9077,Turnpaugh Health and Wellness Center,2025-06-24 19:34:56,2026-05-14 21:40:37
DISABLE,1972687895|13505,1972687895,cmjxaq5as00bn0xfq11no7s1h,9079,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,2,2026-04-30 06:55:55.175,28,cmj99ove300050xj1e1kx4s3h,9079,Turnpaugh Health and Wellness Center,2025-06-24 19:34:56,2026-05-14 21:40:37
DELETE,1912035221|13505,1912035221,cmj99ovhj00070xj1be523zpk,9080,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,0,,0,cmjxaq5ik00bp0xfqbtmfq2f9,9080,Turnpaugh Health and Wellness Center,2025-12-17 00:22:27,2026-05-14 21:40:37
DELETE,1952358947|13505,1952358947,cmj99ovl100090xj17o95kf4a,9081,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,0,,0,cmjxaq5q200br0xfqwz1fbucu,9081,Turnpaugh Health and Wellness Center,2025-12-17 00:22:27,2026-05-14 21:40:37
DELETE,1750360418|13505,1750360418,cmjxaq5xy00bt0xfq549a30hv,9082,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,0,,3,cmj99ovos000b0xj1snzf2i6n,9082,Turnpaugh Health and Wellness Center,2025-06-24 19:34:56,2026-05-14 21:40:37
DELETE,1316923543|13505,1316923543,cmjxaq67700bv0xfq7rfq2l37,9084,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,0,,3,cmj99ovs6000d0xj1hhay95tv,9084,Turnpaugh Health and Wellness Center,2025-06-24 19:34:56,2026-05-14 21:40:37
DISABLE,1770135147|13505,1770135147,cmj99ovvj000f0xj1zofxtt32,9085,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,3,2026-08-05 04:56:32.212,15,cmjxaq6eq00bx0xfq2vr7glxf,9085,Turnpaugh Health and Wellness Center,2025-12-17 00:22:28,2026-05-14 21:40:37
DISABLE,1720551427|13505,1720551427,cmjxaq6m800bz0xfqq5db0z0l,9086,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,2,2026-04-17 22:01:36.259,21,cmj99ovys000h0xj14lcxwgw4,9086,Turnpaugh Health and Wellness Center,2025-06-24 19:34:57,2026-05-14 21:40:37
DELETE,1909112015|13505,1909112015,cmj99ow2l000j0xj1vqddj5pt,9087,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,0,,1,cmjxaq6tq00c10xfqtvh8ty37,9087,Turnpaugh Health and Wellness Center,2025-12-17 00:22:28,2026-05-14 21:40:37
DELETE,1073801619|13505,1073801619,cmjxaq71g00c30xfqv0nh1kvk,9088,13505,FULL_INTEGRATION,MDHQ,1,/turnpaughemr/results/,0,,2,cmj99ow7i000l0xj1dbp6y3p9,9088,Turnpaugh Health and Wellness Center,2025-06-24 19:34:57,2026-05-14 21:40:37
DELETE,1104007202|71695,1104007202,cmj99owbl000n0xj1ihadolhu,1139,71695,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq7q700c90xfq80l6pw4s,1139,East West Family Health dba RMP Family Health,2025-12-17 00:22:28,2026-05-14 21:40:37
DELETE,1669430716|75142,1669430716,cmj99owew000p0xj1lz83t3p7,1457,75142,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq7y500cb0xfqnuonodsm,1457,Littleton OBGYN,2025-12-17 00:22:28,2026-05-14 21:40:37
DELETE,1669430716|75142,1669430716,cmj99ox7700150xj1u34lepgh,1456,75142,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq7y500cb0xfqnuonodsm,1457,Littleton OBGYN,2025-12-17 00:22:29,2026-05-14 21:40:37
DELETE,1669430716|75142,1669430716,cmjxaq9nl00cr0xfqf8qjv0ms,1456,75142,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq7y500cb0xfqnuonodsm,1457,Littleton OBGYN,2025-06-24 19:37:50,2026-05-14 21:40:37
DELETE,1639397524|75124,1639397524,cmj99owig000r0xj1tovauer7,1458,75124,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq85v00cd0xfqua97kvvl,1458,Littleton OBGYN,2025-12-17 00:22:29,2026-05-14 21:40:37
DELETE,1609095207|75013,1609095207,cmj99owly000t0xj14rx92thg,1459,75013,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq8dm00cf0xfq42yv47d4,1459,Littleton OBGYN,2025-12-17 00:22:29,2026-05-14 21:40:37
DELETE,1023045663|NULL,1023045663,cmj99owpd000v0xj1se1m8tpy,1373,,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,6,cmjxaq8l400ch0xfq00cbfanl,1373,Vine Medical Associates,2025-12-17 00:22:29,2025-12-17 00:22:29
DELETE,1376972539|43316,1376972539,cmj99owt2000x0xj14ntcy52e,1374,43316,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq8t600cj0xfqvg9clfxa,1374,Vine Medical Associates,2025-12-17 00:22:29,2026-05-14 21:40:37
DELETE,1437543261|43316,1437543261,cmj99owwt000z0xj1zwjq2icq,1375,43316,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq90t00cl0xfqa4e1e865,1375,Vine Medical Associates,2025-12-17 00:22:29,2026-05-14 21:40:37
DELETE,1467452565|134386,1467452565,cmj99ox0500110xj19thx1pqo,3046,134386,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq98c00cn0xfqokkabrhx,3046,Hazlet Medical Services,2025-12-17 00:22:29,2026-05-14 21:40:37
DELETE,1902898984|71695,1902898984,cmj99ox3s00130xj18i3n4x1l,1132,71695,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,0,cmjxaq9ft00cp0xfqxfg8j46e,1132,East West Family Health dba RMP Family Health,2025-12-17 00:22:29,2026-05-14 21:40:37
DELETE,1639180516|NULL,1639180516,cmj99oxas00170xj17hcfwspt,1968,,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,6,cmjxaq9vp00ct0xfqze8ksuzi,1968,FEM Centre (Fort Worth),2025-12-17 00:22:30,2025-12-17 00:22:30
DELETE,1639180516|NULL,1639180516,cmj99oxw0001j0xj1smejzre7,1974,,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,0,,5,cmjxaq9vp00ct0xfqze8ksuzi,1968,FEM Centre (Colleyville),2025-12-17 00:22:30,2025-12-17 00:22:30
DISABLE,1639180516|NULL,1639180516,cmjxaqb5b00d50xfqtu5oo0b1,1974,,FULL_INTEGRATION,ATHENA,1,/inboundintoathena/,2,2026-07-28 22:56:30.693,5,cmjxaq9vp00ct0xfqze8ksuzi,1968,FEM Centre (Colleyville),2025-06-24 19:37:50,2026-01-02 19:58:02
